Name;Este;Norte
San Carlos A;-79,78725037;-6,806902173
San Carlos A;-79,78731574;-6,806896594
San Carlos A;-79,78755705;-6,806899353
San Carlos A;-79,78806808;-6,806931981
San Carlos A;-79,78842708;-6,806971167
San Carlos A;-79,78861856;-6,806986004
San Carlos A;-79,78879213;-6,806984046
San Carlos A;-79,78900518;-6,806989366
San Carlos A;-79,78917515;-6,806993381
San Carlos A;-79,78931404;-6,806975782
San Carlos A;-79,78964694;-6,806922774
San Carlos A;-79,78983136;-6,806889736
San Carlos A;-79,79020372;-6,806811404
San Carlos A;-79,79023278;-6,806815961
San Carlos A;-79,79025432;-6,806819604
San Carlos A;-79,79027586;-6,806832343
San Carlos A;-79,79030666;-6,806852758
San Carlos A;-79,79033245;-6,806879383
San Carlos A;-79,79035173;-6,806923222
San Carlos A;-79,79037098;-6,806982136
San Carlos A;-79,79037133;-6,806990111
San Carlos A;-79,7903737;-6,807043162
San Carlos A;-79,79036709;-6,807099139
San Carlos A;-79,79036551;-6,807158001
San Carlos A;-79,79037256;-6,807210424
San Carlos A;-79,79037956;-6,807282229
San Carlos A;-79,79038373;-6,807334346
San Carlos A;-79,79038928;-6,807403566
San Carlos A;-79,7903921;-6,807438757
San Carlos A;-79,79039616;-6,807537834
San Carlos A;-79,79040592;-6,807583744
San Carlos A;-79,79042155;-6,807657208
San Carlos A;-79,79042524;-6,807674556
San Carlos A;-79,79049837;-6,808018346
San Carlos A;-79,79061405;-6,807999254
San Carlos A;-79,79095178;-6,80794934
San Carlos A;-79,79118404;-6,807915013
San Carlos A;-79,79120495;-6,807913048
San Carlos A;-79,7915935;-6,807876553
San Carlos A;-79,7920596;-6,807843841
San Carlos A;-79,79218612;-6,807834962
San Carlos A;-79,79221342;-6,80783503
San Carlos A;-79,79224501;-6,80783798
San Carlos A;-79,79225738;-6,807840873
San Carlos A;-79,79235985;-6,807864828
San Carlos A;-79,79262106;-6,807953061
San Carlos A;-79,79273366;-6,808016515
San Carlos A;-79,7929845;-6,808228915
San Carlos A;-79,79305466;-6,808318106
San Carlos A;-79,79307537;-6,808361949
San Carlos A;-79,79308248;-6,808394271
San Carlos A;-79,79308094;-6,808434468
San Carlos A;-79,79308015;-6,808463181
San Carlos A;-79,79306714;-6,808495453
San Carlos A;-79,79292193;-6,808835363
San Carlos A;-79,79289909;-6,809068615
San Carlos A;-79,79289283;-6,809149219
San Carlos A;-79,79287144;-6,809424948
San Carlos A;-79,7928605;-6,809566006
San Carlos A;-79,79284559;-6,809706289
San Carlos A;-79,79285408;-6,809756347
San Carlos A;-79,79286619;-6,810169265
San Carlos A;-79,79289122;-6,810267609
San Carlos A;-79,79293034;-6,810207093
San Carlos A;-79,79297917;-6,810138991
San Carlos A;-79,79307997;-6,810054126
San Carlos A;-79,79321994;-6,809916931
San Carlos A;-79,79331191;-6,809817908
San Carlos A;-79,79338383;-6,809759606
San Carlos A;-79,79363836;-6,809710797
San Carlos A;-79,79375094;-6,809705185
San Carlos A;-79,79407278;-6,809870751
San Carlos A;-79,79422404;-6,809988383
San Carlos A;-79,79443194;-6,810267254
San Carlos A;-79,79452303;-6,810438544
San Carlos A;-79,79461341;-6,810664984
San Carlos A;-79,79486733;-6,811149046
San Carlos A;-79,79487275;-6,811166719
San Carlos A;-79,79576904;-6,810928048
San Carlos A;-79,79586334;-6,810777366
San Carlos A;-79,79603117;-6,810509205
San Carlos A;-79,79500641;-6,808811718
San Carlos A;-79,79403918;-6,807209505
San Carlos A;-79,79401477;-6,807173383
San Carlos A;-79,79398993;-6,807136611
San Carlos A;-79,7939252;-6,807080698
San Carlos A;-79,79391833;-6,807075948
San Carlos A;-79,79370952;-6,806927148
San Carlos A;-79,79303378;-6,806441285
San Carlos A;-79,79302556;-6,806435227
San Carlos A;-79,79299;-6,806385834
San Carlos A;-79,79298806;-6,806383113
San Carlos A;-79,79297461;-6,806356192
San Carlos A;-79,79295961;-6,806326188
San Carlos A;-79,79267797;-6,805621328
San Carlos A;-79,79267761;-6,805620428
San Carlos A;-79,79263711;-6,805562945
San Carlos A;-79,79258557;-6,805503159
San Carlos A;-79,79250949;-6,805426102
San Carlos A;-79,79250603;-6,805422603
San Carlos A;-79,79172681;-6,804732013
San Carlos A;-79,79031429;-6,803487183
San Carlos A;-79,78772014;-6,801200978
San Carlos A;-79,78721853;-6,800759688
San Carlos A;-79,78447535;-6,798346394
San Carlos A;-79,78400894;-6,797737056
San Carlos A;-79,7840076;-6,797735312
San Carlos A;-79,78390609;-6,797269419
San Carlos A;-79,78387495;-6,797126518
San Carlos A;-79,78382295;-6,797038374
San Carlos A;-79,78374439;-6,796920812
San Carlos A;-79,78359527;-6,79681515
San Carlos A;-79,78308699;-6,796441023
San Carlos A;-79,78298151;-6,796363381
San Carlos A;-79,78230505;-6,795865467
San Carlos A;-79,78214357;-6,79576297
San Carlos A;-79,7817119;-6,795853167
San Carlos A;-79,7811589;-6,795968715
San Carlos A;-79,77979521;-6,796253653
San Carlos A;-79,77978066;-6,796256692
San Carlos A;-79,77969572;-6,79627444
San Carlos A;-79,77967805;-6,796200503
San Carlos A;-79,77932933;-6,794741847
San Carlos A;-79,7789391;-6,793109554
San Carlos A;-79,7784932;-6,791244388
San Carlos A;-79,77843082;-6,791636449
San Carlos A;-79,77836814;-6,791854577
San Carlos A;-79,77836063;-6,791874888
San Carlos A;-79,7782425;-6,792194295
San Carlos A;-79,77823793;-6,792200974
San Carlos A;-79,77795427;-6,792613748
San Carlos A;-79,77778054;-6,792800861
San Carlos A;-79,77766074;-6,792869638
San Carlos A;-79,77753462;-6,792942037
San Carlos A;-79,77738663;-6,793001539
San Carlos A;-79,77722904;-6,7930649
San Carlos A;-79,77700612;-6,793126024
San Carlos A;-79,77682685;-6,79317512
San Carlos A;-79,7768296;-6,793223648
San Carlos A;-79,77816499;-6,796702237
San Carlos A;-79,77821797;-6,796901259
San Carlos A;-79,77812926;-6,797006595
San Carlos A;-79,77780936;-6,797221097
San Carlos A;-79,77772494;-6,797384925
San Carlos A;-79,77776814;-6,797488051
San Carlos A;-79,7780396;-6,797992881
San Carlos A;-79,77804437;-6,797998577
San Carlos A;-79,77820546;-6,798190804
San Carlos A;-79,77849603;-6,798683991
San Carlos A;-79,77860084;-6,798987032
San Carlos A;-79,77880145;-6,799579298
San Carlos A;-79,77887253;-6,79978914
San Carlos A;-79,77948118;-6,801721774
San Carlos A;-79,77974429;-6,802557233
San Carlos A;-79,77997523;-6,803544651
San Carlos A;-79,7804923;-6,805755443
San Carlos A;-79,78123322;-6,807811835
San Carlos A;-79,7813937;-6,808257234
San Carlos A;-79,78162332;-6,808201366
San Carlos A;-79,78304933;-6,813540628
San Carlos A;-79,78377265;-6,81335696
Zanjon III;-79,7241486;-6,807057583
Zanjon III;-79,72515602;-6,807474864
Zanjon III;-79,72574745;-6,807713141
Zanjon III;-79,7265644;-6,808025407
Zanjon III;-79,72750901;-6,808371142
Zanjon III;-79,72853813;-6,808871931
Zanjon III;-79,72900462;-6,808996629
Zanjon III;-79,72943832;-6,809026484
Zanjon III;-79,72981222;-6,808860923
Zanjon III;-79,73013854;-6,808758409
Zanjon III;-79,73093501;-6,808483407
Zanjon III;-79,7313211;-6,808332297
Zanjon III;-79,73158176;-6,808212945
Zanjon III;-79,73178588;-6,808154616
Zanjon III;-79,73203725;-6,808153839
Zanjon III;-79,73273231;-6,808207348
Zanjon III;-79,7331576;-6,808156776
Zanjon III;-79,73314789;-6,807756935
Zanjon III;-79,73320284;-6,80746648
Zanjon III;-79,73343091;-6,807344959
Zanjon III;-79,73296732;-6,807214758
Zanjon III;-79,73293641;-6,807216888
Zanjon III;-79,73281061;-6,807225557
Zanjon III;-79,73252396;-6,807245309
Zanjon III;-79,73224249;-6,8072527
Zanjon III;-79,73208724;-6,807256777
Zanjon III;-79,73208097;-6,807256943
Zanjon III;-79,73166822;-6,807229651
Zanjon III;-79,73165178;-6,807228136
Zanjon III;-79,73108143;-6,807175572
Zanjon III;-79,73006941;-6,806956969
Zanjon III;-79,73006364;-6,806955723
Zanjon III;-79,73007675;-6,806271377
Zanjon III;-79,73007808;-6,806214542
Zanjon III;-79,73008658;-6,805485777
Zanjon III;-79,73010254;-6,805168567
Zanjon III;-79,73010739;-6,804961515
Zanjon III;-79,73016143;-6,804766065
Zanjon III;-79,73020879;-6,804594816
Zanjon III;-79,73020961;-6,80459125
Zanjon III;-79,73026428;-6,804354229
Zanjon III;-79,73025829;-6,804310983
Zanjon III;-79,73024415;-6,804237321
Zanjon III;-79,73003179;-6,80375553
Zanjon III;-79,72990765;-6,803473888
Zanjon III;-79,72984324;-6,803350256
Zanjon III;-79,72979535;-6,803252238
Zanjon III;-79,72808963;-6,800463751
Zanjon III;-79,72801113;-6,800312357
Zanjon III;-79,72794749;-6,800167296
Zanjon III;-79,72789366;-6,799953863
Zanjon III;-79,72755345;-6,798604972
Zanjon III;-79,72725243;-6,797404444
Zanjon III;-79,72719248;-6,797137307
Zanjon III;-79,72718354;-6,797100477
Zanjon III;-79,72716887;-6,796970639
Zanjon III;-79,72714424;-6,796766907
Zanjon III;-79,72713527;-6,796609851
Zanjon III;-79,72713164;-6,796549486
Zanjon III;-79,72709606;-6,796015697
Zanjon III;-79,72704995;-6,795266538
Zanjon III;-79,72123047;-6,794801815
Zanjon III;-79,72124254;-6,794961791
Zanjon III;-79,72235988;-6,799605118
Zanjon III;-79,72345972;-6,804166374
Zanjon III;-79,72376259;-6,805345846
Zanjon III;-79,7241486;-6,807057583
Medano;-79,72123047;-6,794801815
Medano;-79,72704995;-6,795266538
Medano;-79,72709617;-6,795151764
Medano;-79,72710364;-6,792758947
Medano;-79,72708256;-6,791673132
Medano;-79,72704526;-6,791065847
Medano;-79,7265624;-6,789628239
Medano;-79,72655917;-6,789330668
Medano;-79,72675592;-6,788549709
Medano;-79,72694855;-6,787563422
Medano;-79,72711508;-6,786411779
Medano;-79,72714039;-6,785904918
Medano;-79,72710488;-6,785569825
Medano;-79,72671479;-6,784619314
Medano;-79,7266372;-6,784226364
Medano;-79,72663781;-6,782634714
Medano;-79,72659316;-6,781521229
Medano;-79,72645993;-6,781339819
Medano;-79,7248445;-6,779136548
Medano;-79,72460995;-6,779080194
Medano;-79,72400397;-6,778892137
Medano;-79,7236879;-6,778848431
Medano;-79,71731883;-6,778282762
Medano;-79,72122822;-6,794681116
Medano;-79,72123047;-6,794801815
Zanjon II;-79,72259496;-6,805240615
Zanjon II;-79,72306407;-6,805276312
Zanjon II;-79,72353867;-6,805374642
Zanjon II;-79,72376259;-6,805345846
Zanjon II;-79,72345972;-6,804166374
Zanjon II;-79,72235988;-6,799605118
Zanjon II;-79,72124254;-6,794961791
Zanjon II;-79,72123047;-6,794801815
Zanjon II;-79,71653799;-6,794409579
Zanjon II;-79,71143058;-6,79396152
Zanjon II;-79,71141199;-6,793959889
Zanjon II;-79,71138209;-6,793957504
Zanjon II;-79,71107126;-6,793932701
Zanjon II;-79,71080133;-6,793911232
Zanjon II;-79,71029652;-6,793884732
Zanjon II;-79,71024154;-6,793882538
Zanjon II;-79,71019248;-6,793884638
Zanjon II;-79,70986362;-6,793901763
Zanjon II;-79,70966848;-6,793923915
Zanjon II;-79,70965534;-6,793925406
Zanjon II;-79,70957784;-6,793938785
Zanjon II;-79,7094713;-6,793957209
Zanjon II;-79,7093934;-6,793973581
Zanjon II;-79,709191;-6,794014131
Zanjon II;-79,7089821;-6,794088983
Zanjon II;-79,7088499;-6,794137348
Zanjon II;-79,70884378;-6,794140075
Zanjon II;-79,70878157;-6,794164216
Zanjon II;-79,70870351;-6,794197825
Zanjon II;-79,70862669;-6,794230902
Zanjon II;-79,708501;-6,794276912
Zanjon II;-79,70826221;-6,794404707
Zanjon II;-79,7079692;-6,794583634
Zanjon II;-79,70745239;-6,794948036
Zanjon II;-79,70764288;-6,79523305
Zanjon II;-79,70773321;-6,795340018
Zanjon II;-79,70780812;-6,795415768
Zanjon II;-79,707829;-6,795433219
Zanjon II;-79,70794276;-6,795528284
Zanjon II;-79,70812786;-6,795742057
Zanjon II;-79,70843335;-6,79605962
Zanjon II;-79,70860367;-6,79620434
Zanjon II;-79,70893359;-6,796451291
Zanjon II;-79,709125;-6,796652545
Zanjon II;-79,70936984;-6,796972263
Zanjon II;-79,70962787;-6,79734274
Zanjon II;-79,70967772;-6,797464022
Zanjon II;-79,70971183;-6,797542839
Zanjon II;-79,70974227;-6,797632744
Zanjon II;-79,70978219;-6,797728712
Zanjon II;-79,70988621;-6,797868339
Zanjon II;-79,71009974;-6,798072147
Zanjon II;-79,71033782;-6,798296158
Zanjon II;-79,71042676;-6,798390648
Zanjon II;-79,71047436;-6,798478889
Zanjon II;-79,71048174;-6,798585897
Zanjon II;-79,71045467;-6,798680699
Zanjon II;-79,71042147;-6,798797556
Zanjon II;-79,71035932;-6,798948667
Zanjon II;-79,71008745;-6,799626115
Zanjon II;-79,70969975;-6,80068298
Zanjon II;-79,70965047;-6,800906176
Zanjon II;-79,7096496;-6,801005204
Zanjon II;-79,7097122;-6,801064569
Zanjon II;-79,70983434;-6,801130108
Zanjon II;-79,7097572;-6,801303054
Zanjon II;-79,70968709;-6,801372633
Zanjon II;-79,70965063;-6,801455416
Zanjon II;-79,70959641;-6,801630024
Zanjon II;-79,70958341;-6,801758784
Zanjon II;-79,70956983;-6,801893408
Zanjon II;-79,70953395;-6,802200242
Zanjon II;-79,70953422;-6,802393479
Zanjon II;-79,70953098;-6,802504944
Zanjon II;-79,70953829;-6,802636091
Zanjon II;-79,70959274;-6,802684093
Zanjon II;-79,70966739;-6,802729963
Zanjon II;-79,70974135;-6,802768267
Zanjon II;-79,70986052;-6,802812106
Zanjon II;-79,71019361;-6,802865637
Zanjon II;-79,71054036;-6,802910601
Zanjon II;-79,71076894;-6,802923641
Zanjon II;-79,71092511;-6,802935635
Zanjon II;-79,7110176;-6,802967954
Zanjon II;-79,71118627;-6,803090296
Zanjon II;-79,71170545;-6,803458668
Zanjon II;-79,71178538;-6,803535612
Zanjon II;-79,71185125;-6,803607507
Zanjon II;-79,71189121;-6,803717511
Zanjon II;-79,71194077;-6,803862005
Zanjon II;-79,71197181;-6,803899519
Zanjon II;-79,71202217;-6,803924313
Zanjon II;-79,71215631;-6,803979439
Zanjon II;-79,71232687;-6,803993181
Zanjon II;-79,71261106;-6,803998952
Zanjon II;-79,71283085;-6,803976647
Zanjon II;-79,71289268;-6,803965392
Zanjon II;-79,71296803;-6,803951793
Zanjon II;-79,71320686;-6,804052576
Zanjon II;-79,71328911;-6,804164205
Zanjon II;-79,7133857;-6,804254748
Zanjon II;-79,71386379;-6,804500413
Zanjon II;-79,71397479;-6,804552992
Zanjon II;-79,71401315;-6,804641046
Zanjon II;-79,71396591;-6,804708985
Zanjon II;-79,71395714;-6,804744159
Zanjon II;-79,71396809;-6,804820049
Zanjon II;-79,71405876;-6,804901009
Zanjon II;-79,71414451;-6,804946072
Zanjon II;-79,71437208;-6,804981134
Zanjon II;-79,71468203;-6,805024922
Zanjon II;-79,71496082;-6,80504228
Zanjon II;-79,71503192;-6,805041033
Zanjon II;-79,71513832;-6,805090219
Zanjon II;-79,71529733;-6,805159107
Zanjon II;-79,71545236;-6,805220311
Zanjon II;-79,71564657;-6,805284954
Zanjon II;-79,71586861;-6,805329573
Zanjon II;-79,71601779;-6,805337972
Zanjon II;-79,71624551;-6,805340888
Zanjon II;-79,71642729;-6,805330444
Zanjon II;-79,7165964;-6,805313318
Zanjon II;-79,71679951;-6,805274615
Zanjon II;-79,71704795;-6,805234991
Zanjon II;-79,71729579;-6,805225295
Zanjon II;-79,71743531;-6,805228767
Zanjon II;-79,71764064;-6,805242436
Zanjon II;-79,71773859;-6,805235711
Zanjon II;-79,71786183;-6,805194838
Zanjon II;-79,71808296;-6,805103886
Zanjon II;-79,71844919;-6,804991685
Zanjon II;-79,71998457;-6,805212226
Zanjon II;-79,72113178;-6,805390059
Zanjon II;-79,72134628;-6,805478204
Zanjon II;-79,72142256;-6,805500073
Zanjon II;-79,72147313;-6,80550638
Zanjon II;-79,72152445;-6,805509387
Zanjon II;-79,7215989;-6,805492822
Zanjon II;-79,72175742;-6,805440766
Zanjon II;-79,72213313;-6,805311587
Zanjon II;-79,72233154;-6,805272463
Zanjon II;-79,72259496;-6,805240615
Zanjon IB;-79,70745239;-6,794948036
Zanjon IB;-79,7079692;-6,794583634
Zanjon IB;-79,70826221;-6,794404707
Zanjon IB;-79,708501;-6,794276912
Zanjon IB;-79,70862669;-6,794230902
Zanjon IB;-79,70870351;-6,794197825
Zanjon IB;-79,70878157;-6,794164216
Zanjon IB;-79,70884378;-6,794140075
Zanjon IB;-79,7088499;-6,794137348
Zanjon IB;-79,7089821;-6,794088983
Zanjon IB;-79,709191;-6,794014131
Zanjon IB;-79,7093934;-6,793973581
Zanjon IB;-79,7094713;-6,793957209
Zanjon IB;-79,70957784;-6,793938785
Zanjon IB;-79,70965534;-6,793925406
Zanjon IB;-79,70966848;-6,793923915
Zanjon IB;-79,70986362;-6,793901763
Zanjon IB;-79,71019248;-6,793884638
Zanjon IB;-79,71024154;-6,793882538
Zanjon IB;-79,71029652;-6,793884732
Zanjon IB;-79,71080133;-6,793911232
Zanjon IB;-79,71107126;-6,793932701
Zanjon IB;-79,71138209;-6,793957504
Zanjon IB;-79,71141199;-6,793959889
Zanjon IB;-79,71143058;-6,79396152
Zanjon IB;-79,71140025;-6,79364217
Zanjon IB;-79,71137159;-6,793340345
Zanjon IB;-79,71133327;-6,792936838
Zanjon IB;-79,71130401;-6,792628763
Zanjon IB;-79,71127751;-6,792260954
Zanjon IB;-79,71126284;-6,792057294
Zanjon IB;-79,71122546;-6,791538452
Zanjon IB;-79,71112067;-6,79096937
Zanjon IB;-79,70793191;-6,777780733
Zanjon IB;-79,70798838;-6,777627394
Zanjon IB;-79,70800923;-6,777570756
Zanjon IB;-79,70808594;-6,77736244
Zanjon IB;-79,70804982;-6,777297633
Zanjon IB;-79,70803749;-6,777267745
Zanjon IB;-79,7080053;-6,777230774
Zanjon IB;-79,70793791;-6,777217162
Zanjon IB;-79,70759978;-6,777336597
Zanjon IB;-79,70750422;-6,777315907
Zanjon IB;-79,70738108;-6,777172008
Zanjon IB;-79,70733812;-6,777168685
Zanjon IB;-79,70727291;-6,777196115
Zanjon IB;-79,70683453;-6,7776746
Zanjon IB;-79,70681318;-6,777743331
Zanjon IB;-79,70678353;-6,777796739
Zanjon IB;-79,70658917;-6,777894386
Zanjon IB;-79,70652326;-6,777863166
Zanjon IB;-79,70648317;-6,777821178
Zanjon IB;-79,70628928;-6,777977969
Zanjon IB;-79,70617699;-6,778107866
Zanjon IB;-79,70614697;-6,778159259
Zanjon IB;-79,70614141;-6,778227758
Zanjon IB;-79,70616778;-6,778265967
Zanjon IB;-79,70648815;-6,778508346
Zanjon IB;-79,70653775;-6,778583134
Zanjon IB;-79,70654749;-6,778699307
Zanjon IB;-79,70651823;-6,779317047
Zanjon IB;-79,70649488;-6,779496345
Zanjon IB;-79,70645525;-6,779859336
Zanjon IB;-79,70633451;-6,781094213
Zanjon IB;-79,70628739;-6,781588777
Zanjon IB;-79,70628636;-6,781697826
Zanjon IB;-79,70625557;-6,781783089
Zanjon IB;-79,70619261;-6,781860236
Zanjon IB;-79,70577112;-6,782299668
Zanjon IB;-79,70533861;-6,782754492
Zanjon IB;-79,70523344;-6,782912538
Zanjon IB;-79,70517965;-6,783051501
Zanjon IB;-79,7051549;-6,783183088
Zanjon IB;-79,70485999;-6,783866628
Zanjon IB;-79,70474211;-6,784137897
Zanjon IB;-79,70459884;-6,78433218
Zanjon IB;-79,70452736;-6,784446863
Zanjon IB;-79,70450005;-6,784577479
Zanjon IB;-79,70450901;-6,784649371
Zanjon IB;-79,70463451;-6,785075687
Zanjon IB;-79,70492399;-6,785601805
Zanjon IB;-79,70493068;-6,785708531
Zanjon IB;-79,70482397;-6,785989531
Zanjon IB;-79,70470446;-6,786291221
Zanjon IB;-79,70461342;-6,786493549
Zanjon IB;-79,70452163;-6,786684581
Zanjon IB;-79,7044779;-6,786814648
Zanjon IB;-79,70445832;-6,787030541
Zanjon IB;-79,70446755;-6,787160737
Zanjon IB;-79,7044401;-6,787398033
Zanjon IB;-79,70443543;-6,787422762
Zanjon IB;-79,70425272;-6,788295854
Zanjon IB;-79,70409892;-6,789069597
Zanjon IB;-79,7040665;-6,789324465
Zanjon IB;-79,70402467;-6,789494964
Zanjon IB;-79,70397974;-6,789645592
Zanjon IB;-79,70391911;-6,789760287
Zanjon IB;-79,70386534;-6,789995598
Zanjon IB;-79,70385589;-6,790173121
Zanjon IB;-79,70389421;-6,79044292
Zanjon IB;-79,70393086;-6,790663594
Zanjon IB;-79,70398958;-6,790903035
Zanjon IB;-79,70410923;-6,791276637
Zanjon IB;-79,70418158;-6,791435715
Zanjon IB;-79,70426717;-6,791654172
Zanjon IB;-79,70431853;-6,791784479
Zanjon IB;-79,7044158;-6,791934053
Zanjon IB;-79,70465819;-6,792240984
Zanjon IB;-79,70481171;-6,792411677
Zanjon IB;-79,70515047;-6,792655759
Zanjon IB;-79,7055465;-6,792887031
Zanjon IB;-79,70656313;-6,793715116
Zanjon IB;-79,70678441;-6,793905507
Zanjon IB;-79,70736345;-6,794793234
Zanjon IB;-79,70745239;-6,794948036
Colon I;-79,75666591;-6,777035085
Colon I;-79,75127396;-6,778760573
