textbox12,textbox16,EventTime,Address,EndLandmark,textbox25,Driver,textbox20
Seguridad,Unidad: BVO-945/SEGURIDAD,8/07/2025 2:10:25 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque",,00:17:24, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,8/07/2025 4:18:16 p.m.,"674Q+9C La Calerita, Peru",,00:09:11, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,8/07/2025 6:38:31 p.m.,"LA-752 / Callupe, Peru",,00:09:25, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 5:08:18 a.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:06:41, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 5:54:26 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:05, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 6:12:02 a.m.,"Pe-6a-19, Tuman, Chiclayo, Lambayeque, Perú",,00:07:46, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 6:51:05 a.m.,"66RV+62 El Chorro, Peru",,00:46:29, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 8:03:10 a.m.,"Pe-6a-72, Tuman, Chiclayo, Lambayeque",,00:08:28, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 8:37:04 a.m.,"6A, 14000, Peru",,00:05:17, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 9:46:09 a.m.,"South America, Lambayeque",,00:08:59, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 10:05:04 a.m.,"Via Principal, Pucala, Chiclayo, Lambayeque, Perú",,00:05:06, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 12:50:53 p.m.,"Independencia 640, San Antonio 14000, Peru",,00:08:31, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 2:19:03 p.m.,"Av La-111, Zaña, Chiclayo, Lambayeque, Perú",,00:07:14, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 2:41:37 p.m.,"68J9+V4 Santeño, Peru",,00:05:37, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 3:17:53 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:41, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,9/07/2025 6:40:23 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:07:13, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 5:02:46 a.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque",,00:06:15, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 6:36:02 a.m.,"La-102 Km 5, Ferreñafe, Ferreñafe, Lambayeque, Perú",,00:07:19, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 7:13:39 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:12, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 8:18:13 a.m.,"Pe-6a-31, Tuman, Chiclayo, Lambayeque, Perú",,00:09:05, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 8:27:26 a.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:10:31, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 12:56:30 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:10, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 2:10:51 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:10:58, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 2:27:03 p.m.,"Ramón Castilla 755, Pomalca 14006, Peru",,00:05:23, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 2:37:03 p.m.,"Pedro Ruiz Gallo 2, Pomalca 14006, Peru",,00:10:20, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 3:44:47 p.m.,"66PH+HJC, Chiclayo 14006, Peru",,00:05:09, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 3:55:10 p.m.,"Alfonso Ugarte 196, Pomalca 14006, Peru",,00:07:20, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 4:28:20 p.m.,"6768+77 Casa de Madera, Peru",,00:07:27, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 5:11:02 p.m.,"Pe-6a-36, Tuman, Chiclayo, Lambayeque, Perú",,00:05:16, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,10/07/2025 8:48:34 p.m.,"66XW+QFQ, 14000, Peru",,00:07:16, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 5:06:19 a.m.,"Av Via Haca Rajada Sipan-4, Pomalca, Chiclayo, Lambayeque",,00:06:44, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 7:13:42 a.m.,"66PG+JF Pomalca, Peru",,00:05:19, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 1:50:14 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:26, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 2:30:22 p.m.,"Via Principal-39, Pomalca, Chiclayo, Lambayeque",,00:12:43, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 2:53:39 p.m.,"65MW+4V Chiclayo, Peru",,00:10:54, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 3:51:01 p.m.,"67X4+3J San José, Peru",,00:09:11, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,11/07/2025 6:41:15 p.m.,"673Q+W7 La Calerita, Peru",,00:19:58, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 5:05:18 a.m.,"Av Via Haca Rajada Sipan-4, Pomalca, Chiclayo, Lambayeque",,00:08:09, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 10:53:22 a.m.,"66JH+FCR, Pomalca 14006, Peru",,00:15:37, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 1:55:08 p.m.,"Via Principal-54, Chiclayo, Chiclayo, Lambayeque, Perú",,00:05:46, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 2:39:04 p.m.,"Pizarro-39, Chiclayo, Chiclayo, Lambayeque, Perú",,00:09:14, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 3:13:59 p.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque",,00:05:03, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 3:53:41 p.m.,"66JH+8XQ, Pomalca 14006, Peru",,00:05:42, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 4:04:13 p.m.,"Pe-6a-31, Tuman, Chiclayo, Lambayeque, Perú",,00:05:05, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 5:15:00 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:11, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,12/07/2025 10:39:30 p.m.,"663C+2V Collud, Peru",,00:07:15, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 5:02:39 a.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:05:40, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 6:07:21 a.m.,"674Q+9C La Calerita, Peru",,00:08:31, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 6:10:23 a.m.,"674Q+38 La Calerita, Peru",,00:05:22, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 7:16:13 a.m.,"56X6+MX Collud, Peru",,00:05:41, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 8:56:27 a.m.,"669H+V4 Collud, Peru",,00:06:24, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 10:24:30 a.m.,"55VM+WX Chiclayo, Peru",,00:08:31, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,13/07/2025 11:33:52 a.m.,"Av Panamericana, Chiclayo, Chiclayo, Lambayeque",,00:24:02, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,14/07/2025 6:04:44 a.m.,"673Q+R6 La Calerita, Peru",,00:20:25, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,14/07/2025 4:44:03 p.m.,"663C+7M Collud, Peru",,00:07:24, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,14/07/2025 5:12:25 p.m.,"Av Via Haca Rajada Sipan-81, Pomalca, Chiclayo, Lambayeque, Perú",,00:11:36, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,14/07/2025 5:36:18 p.m.,"Av. Los Ceibos Mza 115 Lote 07, Pomalca 14006, Peru",,00:09:20, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,14/07/2025 6:13:45 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:08:59, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 7:24:22 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:26, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 8:35:47 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:07:07, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 11:59:32 a.m.,"Pe-6a-33, Tuman, Chiclayo, Lambayeque, Perú",,00:14:09, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 12:36:52 p.m.,"66M7+GFW, San Martín, Pomalca 14006, Peru",,00:05:10, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 12:49:04 p.m.,"Av Via Haca Rajada Sipan-78, Pomalca, Chiclayo, Lambayeque, Perú",,00:12:03, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 1:02:34 p.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:31:19, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 1:59:03 p.m.,"Av Manuel Maria Izaga, Chiclayo, Chiclayo, Lambayeque",,00:10:34, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,15/07/2025 2:31:15 p.m.,"Av Salaverry-4, Chiclayo, Chiclayo, Lambayeque",,00:21:25, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,17/07/2025 10:00:24 a.m.,"Av. Los Ceibos Mza 115 Lote 07, Pomalca 14006, Peru",,00:14:12, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,17/07/2025 10:57:59 a.m.,"558P+V4 Villa Saúl, Peru",,00:05:50, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,17/07/2025 11:04:28 a.m.,"6A, 14830, Peru",,00:10:53, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,17/07/2025 10:21:01 p.m.,"664Q+MC Ventarron, Peru",,00:05:09, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,18/07/2025 4:21:48 a.m.,"67X4+3J San José, Peru",,00:32:00, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,18/07/2025 6:07:04 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:05:52, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BVO-945/SEGURIDAD,18/07/2025 9:11:23 a.m.,"Alfonso Ugarte 70, Pomalca 14006, Peru",,00:14:06, ,# Stops: 153 - Max: 00:46:29 - Min: 00:05:01 - Total Stops: 25:03:00
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 5:21:14 a.m.,"Pe-6a-39, Tuman, Chiclayo, Lambayeque, Perú",,00:14:39, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 8:37:20 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:43, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 11:06:34 a.m.,"South America, Lambayeque",,00:10:19, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 11:22:15 a.m.,"Via Principal, Pomalca, Chiclayo, Lambayeque, Perú",,00:15:05, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 1:44:53 p.m.,"Pinglo-21, Chiclayo, Chiclayo, Lambayeque",,00:39:30, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 4:29:29 p.m.,"6477+398 Santa Fe Park, Chiclayo 14012, Peru",,00:10:24, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 5:27:51 p.m.,"66H8+87 Pomalca, Peru",,00:08:02, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 5:34:17 p.m.,"PE-6A 34, Pomalca 14006, Peru",,00:06:00, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 6:29:40 p.m.,"Av Grau, Chiclayo, Chiclayo, Lambayeque, Perú",,00:08:02, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 6:38:02 p.m.,"Av Luis Gonzales, Chiclayo, Chiclayo, Lambayeque",,00:05:19, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,1/07/2025 6:43:52 p.m.,"Juan Cuglievan-93, Chiclayo, Chiclayo, Lambayeque",,00:08:06, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 5:26:21 a.m.,"Pe-6a-39, Tuman, Chiclayo, Lambayeque, Perú",,00:13:08, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 6:19:21 a.m.,"Pje. 11 46, Lambayeque 14000, Peru",,00:06:23, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 7:18:26 a.m.,"6A, San Antonio 14000, Peru",,00:10:48, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 8:36:07 a.m.,"Ramón Castilla 150, Pomalca 14006, Peru",,00:05:57, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 9:24:04 a.m.,"Av Jose Balta, Chiclayo, Chiclayo, Lambayeque",,00:20:51, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 9:47:01 a.m.,"Av Jose Balta-51, Chiclayo, Chiclayo, Lambayeque",,00:26:55, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 10:48:39 a.m.,"Pe-6a-42, Tuman, Chiclayo, Lambayeque, Perú",,00:15:11, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 11:20:41 a.m.,"Av Leonardo Ortiz, Chiclayo, Chiclayo, Lambayeque",,00:06:47, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 11:29:38 a.m.,"Juan Cuglievan-90, Chiclayo, Chiclayo, Lambayeque",,00:12:03, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 11:44:34 a.m.,"Plaza De Armas-17, Chiclayo, Chiclayo, Lambayeque",,00:10:53, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 12:00:30 p.m.,"Av Aguirre Elias-83, Chiclayo, Chiclayo, Lambayeque",,00:21:27, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 12:27:34 p.m.,"Av Lora Y Lora, Chiclayo, Chiclayo, Lambayeque",,00:26:39, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 3:48:55 p.m.,"Ramón Castilla 150, Pomalca 14006, Peru",,00:09:31, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 4:18:42 p.m.,"Av Bolognesi-87, Chiclayo, Chiclayo, Lambayeque",,00:06:19, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 5:12:38 p.m.,"Av Balta Jose-57, Chiclayo, Chiclayo, Lambayeque",,00:06:43, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 5:21:16 p.m.,"Pinglo-7, Chiclayo, Chiclayo, Lambayeque, Perú",,00:06:17, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 5:27:45 p.m.,"Alfredo Lapoint 1227, Chiclayo 14001, Peru",,00:20:40, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 6:35:17 p.m.,"Av Jose Balta-28, Chiclayo, Chiclayo, Lambayeque, Perú",,00:17:53, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 7:03:15 p.m.,"Av Francisco Cuneo Salazar, Chiclayo, Chiclayo, Lambayeque",,00:07:34, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 7:23:08 p.m.,"Prolongación Florida 739, Chiclayo, Peru",,00:10:25, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 7:35:40 p.m.,"Av Libertad-51, Chiclayo, Chiclayo, Lambayeque, Perú",,00:06:07, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 8:51:23 p.m.,"66GF+JW Pomalca, Peru",,00:07:30, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,2/07/2025 9:05:42 p.m.,"664G+8X Collud, Peru",,00:05:20, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,3/07/2025 5:30:54 a.m.,"Pe-6a-39, Tuman, Chiclayo, Lambayeque, Perú",,00:07:48, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,3/07/2025 6:12:26 a.m.,"Pje. 11 46, Lambayeque 14000, Peru",,00:34:42, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,3/07/2025 8:16:13 a.m.,"Pe-6a-39, Tuman, Chiclayo, Lambayeque, Perú",,00:15:44, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
Seguridad,Unidad: BXC-911/SEGURIDAD ,3/07/2025 11:30:14 a.m.,"Pe-06-59, Pimentel, Chiclayo, Lambayeque",,00:09:03, ,# Stops: 177 - Max: 01:16:29 - Min: 00:05:04 - Total Stops: 40:24:38
