,Created,Message,Status
430,2025-08-27 13:37:22.278,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120677053960691712"",""time"":1756301830000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120677053960691712/thumbnails/86000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjc3MDUzOTYwNjkxNzEyL3RodW1ibmFpbHMvODYwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcyMTEzMDQyfX19XX0_&Signature=N4xj9zwt9VQLPyuB6iJIGRb4vhqsU~zFvL3LXurnHOKgoLXrHc11HcmbiOJ04uipSk5E6QFDoYLlMg3JBOKuoHqV7C3Q~ScPKApIB7QgsAeNFeUG4wz5mJfu6Rp40x~aO8FfhRyRpk3pl3F2RwjY6JrsXGt-Dpow9dSpPyjPNnZFPxHvqKu3bOyy0i20J3YxGuijcBFcCe0bGtZKPJZW47F6ETUovc16X3QYJTcZPXAABWX0n-SiBwkCbMdsfvBuZ92g~6v-621ficxMfthJMmeu~pHAYBE9svGShjOu81h5dIgu-2CbFUdmP~AmPzQLs3ofqKsvYBNirt6nXxEP1Q__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":108370,""tripID"":""77b1995e-203e-40a7-a83b-c671a511bd2c"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756301829427,""time"":1756301831000,""speed"":0,""heading"":317.2,""coordinate"":[-74.16433922,4.756754217,2565],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""AubAFg3/jWuvHw2vIORUeY1zM+B9qmHYcu/DfKw9Sh0="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
432,2025-08-27 13:43:11.299,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120678518787809280"",""time"":1756302185000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120678518787809280/thumbnails/16000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjc4NTE4Nzg3ODA5MjgwL3RodW1ibmFpbHMvMTYwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcyMTEzMzkxfX19XX0_&Signature=REpnY2jbKnuqNGQnI5pumqUrT~7wCXCJtcCkVH2YMSRpDcHHGJyF7MKT4LP1~720azO48WMvixz7VZ~exNgowL0SY5ZrTtOvcn~0uyQZS5lwhojN9gL5kfYYerfWDBldMBDSaoPwx7FtlK6vKulGpFgUG-DUoTf0Gpum8grcm7tuJDats3mghteJK6TGhX3JRO55hn-~OvYsbdeI3r21jDlJwbNaH9mVFZ58ZJ~tZMlDPJUUEjJiwX3YMl73~VkopP7NMq8C36-1M~ibWYsaCV1R2VW-BGBqONUVgZWks0RBkrwfWPwPTycdudxvVwsWtq6ZazrayuQzu8J8N6RlrA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":108427,""tripID"":""88a9275a-2706-4f47-a462-427555ba7b9e"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756302184052,""time"":1756302186000,""speed"":0,""heading"":317.2,""coordinate"":[-74.16434375,4.756756383,2565.699951],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""8WW2AdB9g0KktmOGvpVbdYRo+J91GnkVBhP9z0Nqjtc="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
433,2025-08-27 13:43:55.341,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120678703798558720"",""time"":1756302229000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120678703798558720/thumbnails/7000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjc4NzAzNzk4NTU4NzIwL3RodW1ibmFpbHMvNzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTM0MzV9fX1dfQ__&Signature=UbjR2UEmhj5q6i1CODXZduUITcDFSq4TdH1reekDbB13oBdydTmlrC3ah7AwKKvtabIdfn369HveUHlCa6TzyCBhFf7Es0enuRPUqyBU7qBCyqzYh9mnyfInkAqchf6yFUQwUZ3v5tMmm4--SR~SesgAbi3EMhQ349Y-FfToOTqhdyr2CYMOGcfMOmR5H9AjFKcRm91iVOKiM5cC478J~uJpEgPAGKWG~ZITdMGIUV-UGgrMf0cGMZi2JGHYH8oBanly8e-3UdkA~AJkD8EkK5K5M-BuVRlrtl55wRKBecBb1pYf1zO~Q4v9I0FyNwRaEwlLc9wzh8QyAFKTn4uhGA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":122761,""tripID"":""f67e8b36-8e70-43ac-bd56-419f6c1221e4"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756302228861,""time"":1756302231000,""speed"":0,""heading"":316.1,""coordinate"":[-74.1643276,4.756904133,2558.600098],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""Z2mGZFssHTTaUQf9Pcc1tUXD5OVgSsnCZOh1et3CIxQ="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
440,2025-08-27 13:49:04.991,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120680002602541056"",""time"":1756302537000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120680002602541056/thumbnails/315000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjgwMDAyNjAyNTQxMDU2L3RodW1ibmFpbHMvMzE1MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjExMzc0NH19fV19&Signature=GhyTxibkyzsQcl9Sp7YbEVh7QgezXHr8w9dusw2vj-9WOa0P7r~sc~JTt1uD7N9ikXzoamQ6O473jDT8ANg80ntXcaGOQdFHYqsuxOmpg4UpZI-8Td~pJmOkkIG-DBNscjtEv-iypURb9hNOqUSOxXLB8u0Va3t3V54I4hVWFRBZUFZeNDo8Nf-W4uyd3BpxT6r31lJpKTaBUTvhsmUkma60DH3rz5vexhGd7rwzQhiOGnWc8li4qGg6bbIo9clnCmy7z1HJ6RqSjwIeup0V7-EvMpCZxSVLPtcDHqtvH-h1PRTSdR1hn8AdmbqgPclCP2ovEXKm6xyTJ609CXgIAA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":124164,""tripID"":""f67e8b36-8e70-43ac-bd56-419f6c1221e4"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756302536045,""time"":1756302538000,""speed"":0,""heading"":316.1,""coordinate"":[-74.16432475,4.756886083,2563.300049],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""pVHy/KekVEwvRnofDKh4sPVAsBrQDoQLE4GQ1ci/PcU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
443,2025-08-27 13:55:45.423,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120681681200750592"",""time"":1756302939000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120681681200750592/thumbnails/8000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjgxNjgxMjAwNzUwNTkyL3RodW1ibmFpbHMvODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTQxNDV9fX1dfQ__&Signature=NrxIgJ4QrBGipbgxqUIhksmwOYaVQDhr2k2bTjqQFT081DrqA1pKumfNLWz5DEmaN0mLJAwnJfoLeSzpOvIciOlySyugW7iEk81gdw3HTdepHL1waJ0Yt955CWzZhjFxK4Uayp0o7GuCd9K3aA8VQpXNumAarvqwB8g6enJn472SOc~B6uGyN4gMI7fccwn4x72q0C5JrjX2TW3UAkp-rmXTs1RuQbNoP092x3DF7bYDJyp-OQ-tksjwGhSfsw0LLAi~5Vt5ikngQr6C7yvcsY1zkXx65QP5yUHTKidfMZSIjPnG4ZBM-Gt9FINe2jA3hWwtIIT8fkflg3ktMT3CDg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":123448,""tripID"":""65c647cd-c650-43a4-b8fa-a345e4be2834"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756302938358,""time"":1756302941000,""speed"":0,""heading"":356.2,""coordinate"":[-74.16436108,4.7568561,2569.399902],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""WgfcXRRHQI0gi+PIKQvCs5prBzZVxX4ZwOFX90EzUPY="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
451,2025-08-27 14:05:43.852,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120684192003399680"",""time"":1756303538000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120684192003399680/thumbnails/607000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjg0MTkyMDAzMzk5NjgwL3RodW1ibmFpbHMvNjA3MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjExNDc0M319fV19&Signature=IhIp6NNFJlg3uds1bQ~Y9fiwzGmcAsZ6ErHDkPas0qwnOcH-Ftx3PzrlceVTfRNjEN7WVplXH3nhBp-bojukS28jxmsyKhPLz8b31XuuT62849-9Zfr5baQqh-28LvcyCRP0EF5z0fWbHdTyvN7abL16r5CrlAHUox8LC3zYCmmshQdjwsCD-IbxQgl9HrLPBWp50hZzAUD5k7AAvAspnyNBqM4ZtrgWBkeNuLrivxi5k6KGqfXSS5BFin7qygc8K1~A547rLTTzmK-T71GkoNOvmTNrg8p88fJWOgu5wRBb9bbmWd36xdX0zZw2MvopgS-545CijpfxELCtKWd-kw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":120497,""tripID"":""65c647cd-c650-43a4-b8fa-a345e4be2834"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756303537654,""time"":1756303540000,""speed"":0,""heading"":159.4,""coordinate"":[-74.16435212,4.75650795,2608.800049],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""6uEDtaSuHBQje8mkxVmhFIdaYfx8/nMrams4GOXYlg8="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
461,2025-08-27 14:14:32.984,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120686411750711296"",""time"":1756304068000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120686411750711296/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjg2NDExNzUwNzExMjk2L3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTUyNzJ9fX1dfQ__&Signature=hd13XaXOTA6iL9Pj2elc03WhGGQXk8xOCnndKS7-O5Ac4WqRmXMvnlwIle-DSnztEWk5M-leajGjN9cl3iDsx6riXlFKXHiNy0Td2cgzYQlR~NT7nxPfskk66dN-o3CjwJDIcS-pavarXNBOjIABojuT23evkCHbOg00Lgv6S7~wvFC6BEkGgFx~gVrYUhc4yuZ7AN3T0PjH817Ysxr01Nz1XKLRtXnVP3TijDdcQC1S4RgX~bp3gov9ktgQQ3eNgnE-~5wVdVdOA873vtz8wx~NPT20wHH5kPncYmMIgxLcA0S-WMTlIOdHyRdlyTRSV3cFrHwvIEmjfqPTh15nXg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":100816,""tripID"":""65c647cd-c650-43a4-b8fa-a345e4be2834"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756304067383,""time"":1756304069000,""speed"":0,""heading"":119.8,""coordinate"":[-74.16558407,4.755388833,2573.899902],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""z333r9lufDbXnPwxFELo8KESf5pYpidgmDC0sM7E2xE="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
463,2025-08-27 14:20:34.042,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120687926209028096"",""time"":1756304428000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120687926209028096/thumbnails/8000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjg3OTI2MjA5MDI4MDk2L3RodW1ibmFpbHMvODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTU2MzN9fX1dfQ__&Signature=d6k9wWtqRrif4Am4ks58Hcy0mZkBvBfmyLUAueh2ImkKttwj5enO3gqPttzGx4BSJfeYeA9cqUXN7BAuO3nEbsc8DsaI8ejx~4k5hhAl3XvR8AN3qbw6c0i~kk10OW1MInW00SClKNGAomhmxP-HeY6saTjkN3wniYzkbfuzc0w~sO3Kr8KJHolpsfaV-yvT~rGepiOjpMCR8lFopH3zaoViw1stEuE-Dd2e180ZY7Z9WwfkE7d8AIARz5hyCMlUxgnAdkJ~879CQj6MAz-OwoOJyXwNhUA9PJRYIAF8v8R5zic~yI7xqU6QB3YkFbnP2ZFxrAHDgh6y-IZ6tWQrNQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":103488,""tripID"":""25640bc7-0a7f-493d-bc24-9d4cf9477690"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756304427647,""time"":1756304430000,""speed"":0,""heading"":119.8,""coordinate"":[-74.16555192,4.755391267,2580.399902],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""fFU0uAmveEKR6WyDU07mXyxEUIU2lPEDQLQBABtjhO4="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
471,2025-08-27 14:30:33.720,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120690439872192512"",""time"":1756305027000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120690439872192512/thumbnails/607000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjkwNDM5ODcyMTkyNTEyL3RodW1ibmFpbHMvNjA3MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjExNjIzM319fV19&Signature=BoaEgmbo3mEJlKQvS~3Ic~td1kvqd~6TinfOogQ1DJ2yLfbUiVaFyzhYvFbPRURWNGTppQAN7IW5gpxYGkePQEdRRbDr07yHeI-oikwF5I0vjHtMw~ALN0apCSMwdc9tgaBQj6DCiIoMUJ2rNlxZIxy93nT8HUHiSr8XVFuaYRCaNCueRTTkbyPfqi-R99TUO~Jh4sXbG4K7dBrckxWM2VsUZ0jvA4UazF5i3dI9AjaruOJX4R5u4FGZR7YvVYL1wH1b7T-Nf8sXKl1H~fTzttzXIztjTVIUert87ywYTqz4eGWlUmjDufhcZeRJzaFREMnOHw2LMYKaATBfnBfyKg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":99505,""tripID"":""25640bc7-0a7f-493d-bc24-9d4cf9477690"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756305026940,""time"":1756305029000,""speed"":40.744,""heading"":127.2,""coordinate"":[-74.16196413,4.762983617,2556.300049],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""s5fKpoS57N75qGTPuFHmzn3e+16OM4JTE+PC27q6AvU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
481,2025-08-27 14:40:37.528,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120692951622754304"",""time"":1756305626000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120692951622754304/thumbnails/1206000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjkyOTUxNjIyNzU0MzA0L3RodW1ibmFpbHMvMTIwNjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTY4Mzd9fX1dfQ__&Signature=U9nJcz8jlp-PelIRHtaySwXNsTP67Wv9rTpOPsPPCyPUTK2hLeuiyeNZqU7dTgU5k06hrm7g1NlEBIiKiqBKaptsuN8WVRNgHuTdXJJUpxrRA5vyo4q3zdm7~nuDbx5x6Ez3Knteor-rE-35RJXMdhjr7jbreG3b-I1EyPq-~k4bKa6V16WSPxWhvw3lMTLh9JJmGbAv9TxEVI1ObSPCogILYODwL3tgDAERVznGETTcMgzhjuzvzW7720pLDrhusVdEsHj-gmofCPQFuwoNlS-TOA3gHv9J8hp8mFSwNUpFdO-JGnAf1cVbuZMVW8lNML1tPXFOWKnPR5tNNVzOHw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":98334,""tripID"":""25640bc7-0a7f-493d-bc24-9d4cf9477690"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756305625241,""time"":1756305627000,""speed"":6.852,""heading"":132,""coordinate"":[-74.14365405,4.747648883,2564.600098],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""FjNfXoX4dmdyWwKdCm5iWS4eXWao/Yh0EDQPEz3RQ+M="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
489,2025-08-27 14:50:53.321,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120695465835372544"",""time"":1756306226000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120695465835372544/thumbnails/1806000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjk1NDY1ODM1MzcyNTQ0L3RodW1ibmFpbHMvMTgwNjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTc0NTN9fX1dfQ__&Signature=JVTfJ2Ude0T9~famJ2nB3eSced73epetqU-tBM3hYU0iEkA-MCFvZiIbJI05wp~sD5IqmQkvm0EBU4YHnFrXDyTMYJX3ojBuanFzHwFr4xx62yzqWoihxtzTrg901PPJZ3QhHF2vZsoPIvkiQ2JSMOQPdsTVKkPJ6jdtClbKZtGtVuNmW0VUvPLb4riD5pJ6Uk4Na4FeXEO~0Jo7xkPTtL8NNwMvDlOvRWgMBcJ1ijAS3vfgQUBYRAZJgVK3zTsNpR2rnjq2EKjMmMv5PneMc2iWKZiCpAtnpvwwO1wP3bGQTmpEKC-NhiovXYkmHumdRPuKK-5cUNAzHSx7wgo9xg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":99427,""tripID"":""25640bc7-0a7f-493d-bc24-9d4cf9477690"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756306225541,""time"":1756306227000,""speed"":19.261,""heading"":138.3,""coordinate"":[-74.12913587,4.73085935,2551.100098],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""QhBR1l0D3AyahYF4CAXsxJ79XjQfrRTiKO0P+AgVzL0="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
496,2025-08-27 15:00:31.032,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1120697979657920512"",""time"":1756306825000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1120697979657920512/thumbnails/2405000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIwNjk3OTc5NjU3OTIwNTEyL3RodW1ibmFpbHMvMjQwNTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIxMTgwMzB9fX1dfQ__&Signature=fzIHRgPMUMr6ACsSa~PJtfGjlqftM~TJgysllJ42gaQfNRJxMIQTWhN~ICmYsq-rsb0TLT1DwlevqhcV6PGsP5eRigfIXKEzc6sz~oYAnB9x-Oh3rIkISp~xN-4r6-V7vkdV0vY-xY2jGeA9VtOW9qMiNMPg1KhnE9T3AzHsJaVZ~yesh0WDi0Byby6ffvLYNqGJpnvnXzh3jm9Kef30NwUz9K3vLyyffDzjX9SAmdyH6EqGp3iIQhs5MfpiV8xkKuiSM0sMDSYJU3YKv1N0-az~7jCNlhIZuaoddOytewUSGrm0ztVSZOUbo3HGJ6~4P1RcVDZCkxAHT5-7CsTPDA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":125767,""tripID"":""25640bc7-0a7f-493d-bc24-9d4cf9477690"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756306824876,""time"":1756306826000,""speed"":35.188,""heading"":207.1,""coordinate"":[-74.11703868,4.7095748,2558.5],""hDop"":60,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""8Yd2nB+idHf9iWZ1wWj2i1QdJAj5hUFicBTVyiAXWz8="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
