"Unit","Time/Date (COT)","Address","Distance (km)","Total Distance (km)","Odometer","Driver"
"PRZ050","11/12/2025 11:06 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","0.20","1806.56","21476.14",
"PRZ050","11/12/2025 11:08 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","1.18","1807.74","21477.32",
"PRZ050","11/12/2025 11:08 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","0.33","1808.08","21477.66",
"PRZ050","11/12/2025 11:10 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","6.87","1814.94","21484.53",
"PRZ050","11/12/2025 11:12 AM","Calle 103 # 46-446 Ancon 2, Copacabana, Antioquia, 051040","0.69","1815.64","21485.22",
"PRZ050","11/12/2025 11:37 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","0.13","1815.76","21485.35",
"PRZ050","11/12/2025 11:43 AM","25, Girardota, Antioquia, 051037","1.78","1817.55","21487.14",
"PRZ050","11/12/2025 11:43 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","0.12","1817.66","21487.25",
"PRZ050","11/12/2025 11:43 AM","Vía Sin Nombre, Girardota, Antioquia, 051037","0.55","1818.21","21487.80",
"PRZ050","11/12/2025 11:45 AM","24397-24209 Cl. 7, Girardota, Antioquia, 051030","0.09","1818.30","21487.89",
"PRZ050","11/12/2025 11:45 AM","24207-241 Cl. 7, Girardota, Antioquia, 051030","0.73","1819.03","21488.62",
"PRZ050","11/12/2025 11:54 AM","Corona, Girardota, Antioquia, 051030","0.26","1819.29","21488.87",
"PRZ050","11/12/2025 12:28 PM","Cr. Al Hatillo, Girardota, Antioquia, 051030","0.53","1819.82","21489.40",
"PRZ050","11/12/2025 12:29 PM","Cr. Al Hatillo, Girardota, Antioquia, 051030","0.70","1820.52","21490.10",
"PRZ050","11/12/2025 12:29 PM","Cr. Al Hatillo, Girardota, Antioquia, 051030","0.21","1820.73","21490.32",
"PRZ050","11/12/2025 1:02 PM","Girardota-Hatillo, Girardota, Antioquia, 051030","0.45","1821.18","21490.77",
"PRZ050","11/12/2025 1:03 PM","Cr. Al Hatillo, Girardota, Antioquia, 051030","0.91","1822.09","21491.67",
"PRZ050","11/12/2025 1:04 PM","Cr. Al Hatillo, Girardota, Antioquia, 051030","0.53","1822.63","21492.20",
"PRZ050","11/12/2025 1:05 PM","Cr. Al Hatillo, Girardota, Antioquia, 051030","1.35","1823.98","21493.56",
"PRZ050","11/12/2025 1:05 PM","24207-241 Cl. 7, Girardota, Antioquia, 051030","0.20","1824.18","21493.77",
"PRZ050","11/12/2025 1:05 PM","24397-24209 Cl. 7, Girardota, Antioquia, 051030","0.01","1824.19","21493.78",
"PRZ050","11/12/2025 1:06 PM","24397-24209 Cl. 7, Girardota, Antioquia, 051030","0.17","1824.37","21493.96",
"PRZ050","11/12/2025 1:06 PM","24397-24209 Cl. 7, Girardota, Antioquia, 051030","0.05","1824.41","21493.99",
"PRZ050","11/12/2025 1:06 PM","24503-24415 Cl. 7, Girardota, Antioquia, 051030","0.44","1824.86","21494.44",
"PRZ050","11/12/2025 1:07 PM","25, Girardota, Antioquia, 051037","2.24","1827.10","21496.68",
"PRZ050","11/12/2025 1:07 PM","25, Girardota, Antioquia, 051037","2.11","1829.21","21498.80",
"PRZ050","11/12/2025 1:09 PM","25, Girardota, Antioquia, 051037","0.04","1829.25","21498.84",
"PRZ050","11/12/2025 1:09 PM","25, Girardota, Antioquia, 051037","2.06","1831.31","21500.90",
"PRZ050","11/12/2025 1:10 PM","25, Girardota, Antioquia, 051037","0.57","1831.88","21501.47",
"PRZ050","11/12/2025 1:12 PM","25, Girardota, Antioquia, 051037","1.87","1833.75","21503.34",
"PRZ050","11/12/2025 1:12 PM","25, Girardota, Antioquia, 051037","0.96","1834.71","21504.29",
"PRZ050","11/12/2025 1:14 PM","25, Girardota, Antioquia, 051037","2.14","1836.85","21506.43",
"PRZ050","11/12/2025 1:17 PM","25, Girardota, Antioquia, 051037","1.01","1837.85","21507.45",
"PRZ050","11/12/2025 1:19 PM","25, Barbosa, Antioquia, 051027","0.13","1837.99","21507.57",
"PRZ050","11/12/2025 1:19 PM","25, Barbosa, Antioquia, 051027","2.99","1840.98","21510.57",
"PRZ050","11/12/2025 1:19 PM","25, Barbosa, Antioquia, 051027","4.17","1845.15","21514.74",
"PRZ050","11/12/2025 1:19 PM","25, Barbosa, Antioquia, 051027","0.02","1845.17","21514.75",
"PRZ050","11/12/2025 1:19 PM","25, Barbosa, Antioquia, 051027","1.02","1846.19","21515.78",
"PRZ050","11/12/2025 1:20 PM","Invesa, Girardota, Antioquia, 051037","0.11","1846.30","21515.88",
"PRZ050","11/12/2025 1:31 PM","Invesa, Girardota, Antioquia, 051037","0.67","1846.97","21516.55",
"PRZ050","11/12/2025 2:22 PM","25, Girardota, Antioquia, 051037","0.05","1847.03","21516.60",
"PRZ050","11/12/2025 2:32 PM","25, Girardota, Antioquia, 051037","0.07","1847.09","21516.68",
"PRZ050","11/12/2025 2:32 PM","25, Girardota, Antioquia, 051037","0.07","1847.16","21516.75",
"PRZ050","11/12/2025 2:33 PM","25, Girardota, Antioquia, 051037","0.29","1847.45","21517.04",
"PRZ050","11/12/2025 2:36 PM","25, Girardota, Antioquia, 051037","1.15","1848.60","21518.18",
"PRZ050","11/12/2025 2:39 PM","25, Girardota, Antioquia, 051037","3.39","1851.99","21521.58",
"PRZ050","11/12/2025 2:40 PM","Estación Niquita-Té Del Hatillo Vda. Curazao, Vda. Curazao, Antioquia, 051037","1.44","1853.43","21523.01",
"PRZ050","11/12/2025 2:49 PM","25, Girardota, Antioquia, 051037","0.05","1853.48","21523.06",
"PRZ050","11/12/2025 2:49 PM","25, Girardota, Antioquia, 051037","0.63","1854.11","21523.70",
"PRZ050","11/12/2025 3:18 PM","25, Girardota, Antioquia, 051037","0.86","1854.97","21524.55",
"PRZ050","11/12/2025 3:20 PM","25, Girardota, Antioquia, 051037","0.72","1855.69","21525.28",
"PRZ050","11/12/2025 3:22 PM","25, Girardota, Antioquia, 051037","0.74","1856.43","21526.02",
"PRZ050","11/12/2025 3:25 PM","vereda cando km 12, Copacabana, Antioquia, 051040","5.75","1862.18","21531.76",
"PRZ050","11/12/2025 3:26 PM","051040, Copacabana, Antioquia, 051040","1.25","1863.43","21533.02",
"PRZ050","11/12/2025 3:28 PM","25, Copacabana, Antioquia, 051040","2.81","1866.24","21535.83",
"PRZ050","11/12/2025 3:28 PM","25, Copacabana, Antioquia, 051040","1.49","1867.73","21537.31",
"PRZ050","11/12/2025 3:30 PM","552-55166 25, Copacabana, Antioquia, 051040","0.96","1868.70","21538.28",
"PRZ050","11/12/2025 3:31 PM","25, Bello, Antioquia, 051051","0.96","1869.66","21539.25",
"PRZ050","11/12/2025 3:35 PM","201223-20845 25, Bello, Antioquia, 051050","0.01","1869.67","21539.26",
"PRZ050","11/12/2025 3:37 PM","35164-35220 Dg. 51, Bello, Antioquia, 051050","7.66","1877.33","21546.92",
"PRZ050","11/12/2025 3:37 PM","5155-511 Av. 38, Bello, Antioquia, 051050","0.05","1877.38","21546.97",
"PRZ050","11/12/2025 3:38 PM","38158-38352 25, Bello, Antioquia, 051051","0.03","1877.41","21547.00",
"PRZ050","11/12/2025 3:38 PM","62, Bello, Antioquia, 051051","0.25","1877.67","21547.26",
"PRZ050","11/12/2025 3:38 PM","62, Bello, Antioquia, 051051","1.08","1878.75","21548.34",
"PRZ050","11/12/2025 3:42 PM","63d63-63d1 Cl. 114c, Medellín, Antioquia, 050044","9.42","1888.16","21557.75",
"PRZ050","11/12/2025 3:42 PM","11470-114200 25, Medellín, Antioquia, 050044","0.18","1888.34","21557.93",
"PRZ050","11/12/2025 3:43 PM","60, Medellín, Antioquia, 050044","4.58","1892.92","21562.50",
"PRZ050","11/12/2025 3:44 PM","43c77-43c1 60, Bello, Antioquia, 051051","1.01","1893.93","21563.51",
"PRZ050","11/12/2025 3:44 PM","60, Bello, Antioquia, 051051","0.33","1894.27","21563.85",
"PRZ050","11/12/2025 3:47 PM","60, Bello, Antioquia, 051057","1.10","1895.37","21564.95",
"PRZ050","11/12/2025 3:48 PM","60, Copacabana, Antioquia, 051048","0.12","1895.49","21565.08",
"PRZ050","11/12/2025 3:48 PM","60, Copacabana, Antioquia, 051048","3.82","1899.31","21568.91",
"PRZ050","11/12/2025 3:48 PM","60, Copacabana, Antioquia, 051048","0.44","1899.76","21569.34",
"PRZ050","11/12/2025 3:49 PM","60, Copacabana, Antioquia, 051048","0.74","1900.50","21570.08",
"PRZ050","11/12/2025 3:49 PM","60, Copacabana, Antioquia, 051048","0.13","1900.63","21570.23",
"PRZ050","11/12/2025 3:49 PM","60, Copacabana, Antioquia, 051048","0.61","1901.24","21570.82",
"PRZ050","11/12/2025 3:51 PM","60, Copacabana, Antioquia, 051048","1.04","1902.28","21571.87",
"PRZ050","11/12/2025 3:53 PM","60, Copacabana, Antioquia, 051048","0.22","1902.50","21572.08",
"PRZ050","11/12/2025 3:54 PM","60, Copacabana, Antioquia, 051048","1.12","1903.61","21573.20",
"PRZ050","11/12/2025 3:55 PM","60, Copacabana, Antioquia, 051048","2.26","1905.88","21575.46",
"PRZ050","11/12/2025 3:56 PM","60, Copacabana, Antioquia, 051048","1.27","1907.15","21576.74",
"PRZ050","11/12/2025 3:56 PM","60, Copacabana, Antioquia, 051048","0.21","1907.36","21576.95",
"PRZ050","11/12/2025 3:57 PM","60, Copacabana, Antioquia, 051048","1.41","1908.77","21578.35",
"PRZ050","11/12/2025 3:59 PM","60, Copacabana, Antioquia, 051048","0.21","1908.99","21578.58",
"PRZ050","11/12/2025 4:00 PM","60, Copacabana, Antioquia, 051048","7.05","1916.04","21585.63",
"PRZ050","11/12/2025 4:00 PM","60, Copacabana, Antioquia, 051048","0.83","1916.87","21586.45",
"PRZ050","11/12/2025 4:01 PM","60, Copacabana, Antioquia, 051048","0.78","1917.65","21587.24",
"PRZ050","11/12/2025 4:02 PM","60, Copacabana, Antioquia, 051048","0.76","1918.40","21587.99",
"PRZ050","11/12/2025 4:04 PM","60, Guarne, Antioquia, 054057","0.67","1919.07","21588.65",
"PRZ050","11/12/2025 4:06 PM","60, Guarne, Antioquia, 054057","0.06","1919.13","21588.72",
"PRZ050","11/12/2025 4:11 PM","Kilometro 19, Guarne, Antioquia, 054057","0.11","1919.24","21588.83",
"PRZ050","11/12/2025 4:12 PM","60, Guarne, Antioquia, 054057","1.02","1920.26","21589.84",
"PRZ050","11/12/2025 4:13 PM","60, Guarne, Antioquia, 054057","0.57","1920.83","21590.42",
"PRZ050","11/12/2025 4:15 PM","46a180-46a288 60, Guarne, Antioquia, 054058","2.18","1923.01","21592.60",
"PRZ050","11/12/2025 4:16 PM","60, Guarne, Antioquia, 054050","2.64","1925.65","21595.23",
"PRZ050","11/12/2025 4:17 PM","Kilometro 24 Vía Medellín - Bogotá, Guarne, Antioquia, 054058","0.85","1926.50","21596.09",
"PRZ050","11/12/2025 4:23 PM","60, Guarne, Antioquia, 054057","2.23","1928.73","21598.31",
"PRZ050","11/12/2025 4:25 PM","60, Guarne, Antioquia, 054057","0.65","1929.38","21598.97",
"PRZ050","11/12/2025 4:28 PM","60, Guarne, Antioquia, 054057","0.49","1929.87","21599.45",
"PRZ050","11/12/2025 4:29 PM","60, Guarne, Antioquia, 054057","3.43","1933.30","21602.88",
"PRZ050","11/12/2025 4:30 PM","60, Guarne, Antioquia, 054057","1.01","1934.31","21603.89",
"PRZ050","11/12/2025 4:31 PM","60, Guarne, Antioquia, 054057","0.16","1934.47","21604.05",
"PRZ050","11/12/2025 4:32 PM","60, Guarne, Antioquia, 054057","0.07","1934.55","21604.13",
"PRZ050","11/12/2025 4:35 PM","60, Rionegro, Antioquia, 054047","0.24","1934.79","21604.38",
"PRZ050","11/12/2025 4:36 PM","60, Rionegro, Antioquia, 054047","7.61","1942.40","21611.99",
"PRZ050","11/12/2025 4:37 PM","60, Marinilla, Antioquia, 054027","0.04","1942.44","21612.02",
"PRZ050","11/12/2025 4:37 PM","60, Marinilla, Antioquia, 054027","2.01","1944.46","21614.05",
"PRZ050","11/12/2025 4:39 PM","382-38284 60, Marinilla, Antioquia, 054020","1.90","1946.36","21615.95",
"PRZ050","11/12/2025 4:40 PM","60, Marinilla, Antioquia, 054020","0.71","1947.06","21616.64",
"PRZ050","11/12/2025 4:41 PM","Marinilla-Santuario, Marinilla, Antioquia, 054028","0.23","1947.29","21616.88",
"PRZ050","11/12/2025 4:42 PM","60, Marinilla, Antioquia, 054028","3.54","1950.83","21620.40",
"PRZ050","11/12/2025 4:43 PM","60, Marinilla, Antioquia, 054028","0.89","1951.71","21621.31",
"PRZ050","11/12/2025 4:44 PM","60, Marinilla, Antioquia, 054028","0.89","1952.60","21621.31",
"PRZ050","11/12/2025 4:44 PM","60, Marinilla, Antioquia, 054028","1.05","1953.65","21622.35",
"PRZ050","11/12/2025 4:45 PM","60, Marinilla, Antioquia, 054028","2.74","1956.39","21625.10",
"PRZ050","11/12/2025 4:45 PM","60, Marinilla, Antioquia, 054028","0.85","1957.24","21625.94",
"PRZ050","11/13/2025 5:44 AM","60, Marinilla, Antioquia, 054028","0.55","1957.79","21626.50",
"PRZ050","11/13/2025 5:47 AM","3692-36194 60, Marinilla, Antioquia, 054020","0.22","1958.02","21626.73",
"PRZ050","11/13/2025 5:50 AM","60, Marinilla, Antioquia, 054027","0.11","1958.13","21626.84",
"PRZ050","11/13/2025 5:51 AM","60, Rionegro, Antioquia, 054047","0.69","1958.82","21627.52",
"PRZ050","11/13/2025 5:53 AM","60, Rionegro, Antioquia, 054047","0.33","1959.15","21627.86",
"PRZ050","11/13/2025 5:54 AM","60, Rionegro, Antioquia, 054047","0.08","1959.23","21627.94",
"PRZ050","11/13/2025 5:58 AM","60, Guarne, Antioquia, 054057","0.27","1959.49","21628.19",
"PRZ050","11/13/2025 5:58 AM","60, Guarne, Antioquia, 054057","1.87","1961.36","21630.06",
"PRZ050","11/13/2025 6:00 AM","60, Guarne, Antioquia, 054057","1.24","1962.60","21631.32",
"PRZ050","11/13/2025 6:01 AM","60, Guarne, Antioquia, 054057","0.00","1962.61","21631.32",
"PRZ050","11/13/2025 6:02 AM","60, Guarne, Antioquia, 054058","0.35","1962.96","21631.67",
"PRZ050","11/13/2025 6:02 AM","Vía Vda. La Hondita, Guarne, Antioquia, 054058","1.30","1964.26","21632.97",
"PRZ050","11/13/2025 6:12 AM","60, Guarne, Antioquia, 054050","0.69","1964.95","21633.65",
"PRZ050","11/13/2025 6:12 AM","46a143-46a1 60, Guarne, Antioquia, 054058","1.03","1965.98","21634.70",
"PRZ050","11/13/2025 6:17 AM","60, Guarne, Antioquia, 054057","0.60","1966.58","21635.29",
"PRZ050","11/13/2025 6:18 AM","60, Copacabana, Antioquia, 051048","0.10","1966.69","21635.39",
"PRZ050","11/13/2025 6:18 AM","60, Copacabana, Antioquia, 051048","0.73","1967.41","21636.13",
"PRZ050","11/13/2025 6:20 AM","60, Copacabana, Antioquia, 051048","0.32","1967.73","21636.43",
"PRZ050","11/13/2025 6:22 AM","60, Copacabana, Antioquia, 051048","5.56","1973.29","21642.00",
"PRZ050","11/13/2025 6:22 AM","10-12 60, Copacabana, Antioquia, 051048","1.44","1974.73","21643.43",
"PRZ050","11/13/2025 6:23 AM","60, Copacabana, Antioquia, 051048","1.47","1976.21","21644.91",
"PRZ050","11/13/2025 6:23 AM","60, Copacabana, Antioquia, 051048","2.17","1978.38","21645.61",
"PRZ050","11/13/2025 6:24 AM","60, Copacabana, Antioquia, 051048","1.30","1979.67","21646.91",
"PRZ050","11/13/2025 6:24 AM","Kilometro 9, Copacabana, Antioquia, 051048","0.07","1979.74","21646.97",
"PRZ050","11/13/2025 6:25 AM","60, Copacabana, Antioquia, 051048","0.48","1980.22","21647.46",
"PRZ050","11/13/2025 6:27 AM","60, Copacabana, Antioquia, 051048","0.06","1980.28","21647.52",
"PRZ050","11/13/2025 6:28 AM","60, Copacabana, Antioquia, 051048","0.16","1980.44","21647.68",
"PRZ050","11/13/2025 6:28 AM","60, Copacabana, Antioquia, 051048","0.17","1980.61","21647.84",
"PRZ050","11/13/2025 6:29 AM","60, Copacabana, Antioquia, 051048","4.57","1985.17","21652.41",
"PRZ050","11/13/2025 6:30 AM","60, Copacabana, Antioquia, 051048","0.12","1985.30","21652.53",
"PRZ050","11/13/2025 6:30 AM","60, Copacabana, Antioquia, 051048","1.83","1987.13","21654.36",
"PRZ050","11/13/2025 6:31 AM","3 60, Bello, Antioquia, 051051","0.21","1987.34","21654.57",
"PRZ050","11/13/2025 6:32 AM","60, Bello, Antioquia, 051051","0.31","1987.65","21654.88",
"PRZ050","11/13/2025 6:35 AM","60, Bello, Antioquia, 051051","0.14","1987.79","21655.02",
"PRZ050","11/13/2025 6:35 AM","Cl. 123, Bello, Antioquia, 051051","0.85","1988.64","21655.87",
"PRZ050","11/13/2025 6:36 AM","Av. Regional Oriental, Bello, Antioquia, 051051","1.25","1989.88","21657.11",
"PRZ050","11/13/2025 6:37 AM","Av. Regional Oriental, Bello, Antioquia, 051051","1.27","1991.15","21658.39",
"PRZ050","11/13/2025 6:38 AM","Vía Sin Nombre, Bello, Antioquia, 051051","2.26","1993.41","21660.64",
"PRZ050","11/13/2025 6:40 AM","201029-20607 25, Bello, Antioquia, 051051","0.58","1993.99","21661.23",
"PRZ050","11/13/2025 6:41 AM","15a123-15a87 25, Bello, Antioquia, 051051","0.29","1994.29","21661.52",
"PRZ050","11/13/2025 6:42 AM","25, Bello, Antioquia, 051051","7.52","2001.80","21669.04",
"PRZ050","11/13/2025 6:44 AM","25, Copacabana, Antioquia, 051040","2.25","2004.06","21671.29",
"PRZ050","11/13/2025 6:45 AM","39781-391 25, Copacabana, Antioquia, 051040","0.81","2004.87","21672.10",
"PRZ050","11/13/2025 6:46 AM","25, Copacabana, Antioquia, 051040","0.82","2005.68","21672.92",
"PRZ050","11/13/2025 6:50 AM","25, Girardota, Antioquia, 051037","0.12","2005.81","21673.05",
"PRZ050","11/13/2025 6:52 AM","25, Girardota, Antioquia, 051037","0.23","2006.04","21673.27",
"PRZ050","11/13/2025 6:53 AM","25, Girardota, Antioquia, 051037","0.10","2006.14","21673.37",
"PRZ050","11/13/2025 6:57 AM","25, Barbosa, Antioquia, 051027","1.23","2007.36","21674.59",
"PRZ050","11/13/2025 6:58 AM","25, Barbosa, Antioquia, 051027","0.06","2007.42","21674.66",
"PRZ050","11/13/2025 7:00 AM","62, Barbosa, Antioquia, 051027","0.13","2007.55","21674.78",
"PRZ050","11/13/2025 7:00 AM","62, Barbosa, Antioquia, 051027","0.04","2007.59","21674.83",
"PRZ050","11/13/2025 7:00 AM","62, Barbosa, Antioquia, 051027","0.02","2007.61","21674.85",
"PRZ050","11/13/2025 7:00 AM","25, Barbosa, Antioquia, 051027","0.01","2007.62","21674.85",
"PRZ050","11/13/2025 7:01 AM","25, Barbosa, Antioquia, 051027","0.21","2007.83","21675.06",
"PRZ050","11/13/2025 7:01 AM","25, Barbosa, Antioquia, 051027","1.04","2008.87","21676.10",
"PRZ050","11/13/2025 7:02 AM","25, Barbosa, Antioquia, 051027","5.39","2014.26","21681.50",
"PRZ050","11/13/2025 7:02 AM","25, Barbosa, Antioquia, 051027","0.42","2014.68","21681.91",
"PRZ050","11/13/2025 7:03 AM","25, Barbosa, Antioquia, 051027","0.24","2014.92","21682.16",
"PRZ050","11/13/2025 7:03 AM","25, Barbosa, Antioquia, 051027","0.69","2015.60","21682.83",
"PRZ050","11/13/2025 7:03 AM","25, Barbosa, Antioquia, 051027","0.04","2015.64","21682.88",
"PRZ050","11/13/2025 7:04 AM","25, Barbosa, Antioquia, 051027","0.79","2016.43","21683.67",
"PRZ050","11/13/2025 7:05 AM","25, Barbosa, Antioquia, 051027","1.36","2017.79","21685.02",
"PRZ050","11/13/2025 7:06 AM","25, Barbosa, Antioquia, 051027","0.07","2017.85","21685.08",
"PRZ050","11/13/2025 7:06 AM","25, Barbosa, Antioquia, 051027","0.00","2017.86","21685.10",
"PRZ050","11/13/2025 7:06 AM","25, Barbosa, Antioquia, 051027","0.05","2017.91","21685.15",
"PRZ050","11/13/2025 7:06 AM","25, Barbosa, Antioquia, 051027","0.12","2018.03","21685.26",
"PRZ050","11/13/2025 7:07 AM","25, Barbosa, Antioquia, 051027","0.21","2018.24","21685.47",
"PRZ050","11/13/2025 7:07 AM","25, Barbosa, Antioquia, 051027","0.11","2018.35","21685.58",
"PRZ050","11/13/2025 7:08 AM","25, Barbosa, Antioquia, 051027","1.24","2019.58","21686.82",
"PRZ050","11/13/2025 7:08 AM","25, Barbosa, Antioquia, 051027","0.41","2019.99","21687.22",
"PRZ050","11/13/2025 7:08 AM","25, Barbosa, Antioquia, 051027","0.44","2020.43","21687.68",
"PRZ050","11/13/2025 7:09 AM","25, Barbosa, Antioquia, 051027","0.38","2005.51","21688.05",
"PRZ050","11/13/2025 7:09 AM","25, Barbosa, Antioquia, 051027","0.04","2005.55","21688.09",
"PRZ050","11/13/2025 7:09 AM","25, Barbosa, Antioquia, 051027","0.15","2005.70","21688.24",
"PRZ050","11/13/2025 7:10 AM","25, Barbosa, Antioquia, 051027","1.36","2007.06","21689.61",
"PRZ050","11/13/2025 7:12 AM","25, Barbosa, Antioquia, 051027","0.54","2007.60","21690.14",
"PRZ050","11/13/2025 7:12 AM","25, Barbosa, Antioquia, 051027","0.46","2008.06","21690.15",
"PRZ050","11/13/2025 7:12 AM","25, Barbosa, Antioquia, 051027","0.03","2008.09","21690.19",
"PRZ050","11/13/2025 7:13 AM","25, Barbosa, Antioquia, 051027","0.09","2008.18","21690.28",
"PRZ050","11/13/2025 7:15 AM","25, Barbosa, Antioquia, 051027","0.33","2008.51","21690.60",
"PRZ050","11/13/2025 7:18 AM","25, Barbosa, Antioquia, 051027","0.18","2008.69","21690.80",
"PRZ050","11/13/2025 7:19 AM","25, Barbosa, Antioquia, 051027","0.10","2008.79","21690.89",
"PRZ050","11/13/2025 7:19 AM","25, Barbosa, Antioquia, 051027","0.27","2009.07","21691.17",
"PRZ050","11/13/2025 7:20 AM","25, Barbosa, Antioquia, 051027","0.10","2009.16","21691.26",
"PRZ050","11/13/2025 7:21 AM","25, Barbosa, Antioquia, 051027","0.51","2009.67","21691.76",
"PRZ050","11/13/2025 7:21 AM","25, Barbosa, Antioquia, 051027","0.55","2010.23","21692.33",
"PRZ050","11/13/2025 7:23 AM","25, Barbosa, Antioquia, 051027","0.25","2010.48","21692.58",
"PRZ050","11/13/2025 7:24 AM","25, Barbosa, Antioquia, 051027","0.06","2010.54","21692.65",
"PRZ050","11/13/2025 7:24 AM","25, Barbosa, Antioquia, 051027","0.34","2010.88","21692.99",
"PRZ050","11/13/2025 7:25 AM","25, Barbosa, Antioquia, 051027","0.17","2011.05","21693.15",
"PRZ050","11/13/2025 7:26 AM","25, Barbosa, Antioquia, 051027","0.01","2011.06","21693.16",
"PRZ050","11/13/2025 7:26 AM","25, Barbosa, Antioquia, 051027","0.00","2011.06","21693.16",
"PRZ050","11/13/2025 7:26 AM","25, Barbosa, Antioquia, 051027","0.17","2011.23","21693.32",
"PRZ050","11/13/2025 7:27 AM","25, Barbosa, Antioquia, 051027","0.06","2011.29","21693.39",
"PRZ050","11/13/2025 7:28 AM","25, Barbosa, Antioquia, 051027","0.19","2011.49","21693.58",
"PRZ050","11/13/2025 7:31 AM","25, Barbosa, Antioquia, 051027","0.11","2011.60","21693.69",
"PRZ050","11/13/2025 7:31 AM","25, Barbosa, Antioquia, 051027","2.47","2014.07","21696.17",
"PRZ050","11/13/2025 7:32 AM","25, Barbosa, Antioquia, 051027","0.35","2014.42","21696.51",
"PRZ050","11/13/2025 7:32 AM","25, Donmatías, Antioquia, 051858","0.60","2015.02","21697.12",
"PRZ050","11/13/2025 7:33 AM","25, Donmatías, Antioquia, 051858","0.76","2015.79","21697.88",
"PRZ050","11/13/2025 7:35 AM","25, Donmatías, Antioquia, 051858","1.14","2016.93","21699.02",
